sample_id,site_id,collection_date,year
SESF120393,150,5/30/23,2023
SESF120372,150,5/31/23,2023
SESF120394,150,6/1/23,2023
SESF120354,150,6/2/23,2023
SESF120389,150,6/3/23,2023
SESF120369,150,6/4/23,2023
SESF120387,150,6/5/23,2023
SESF120388,150,6/6/23,2023
SESF120412,150,6/7/23,2023
SESF120411,150,6/8/23,2023
SESF120355,150,6/9/23,2023
SESF120402,150,6/10/23,2023
SESF120406,150,6/11/23,2023
SESF120403,150,6/12/23,2023
SESF120407,150,6/13/23,2023
SESF120368,150,6/14/23,2023
SESF120356,150,6/15/23,2023
SESF120409,150,6/16/23,2023
SESF120396,150,6/17/23,2023
SESF120373,150,6/18/23,2023
SESF120386,150,6/19/23,2023
SESF120414,150,6/20/23,2023
SESF120413,150,6/21/23,2023
SESF120408,150,6/22/23,2023
SESF120390,150,6/23/23,2023
SESF120419,150,6/24/23,2023
SESF120374,150,6/25/23,2023
SESF120418,150,6/26/23,2023
SESF120420,150,6/27/23,2023
SESF120417,150,6/28/23,2023
SESF120391,150,6/29/23,2023
SESF120421,150,6/30/23,2023
SESF120364,150,7/1/23,2023
SESF120392,150,7/2/23,2023
SESF120379,150,7/3/23,2023
SESF120397,150,7/4/23,2023
SESF120405,150,7/5/23,2023
SESF120415,150,7/6/23,2023
SESF120398,150,7/7/23,2023
SESF120422,150,7/8/23,2023
SESF120380,150,7/9/23,2023
SESF120410,150,7/10/23,2023
SESF120381,150,7/11/23,2023
SESF120404,150,7/12/23,2023
SESF120598,150,7/13/23,2023
SESF120602,150,7/14/23,2023
SESF120601,150,7/15/23,2023
SESF120600,150,7/16/23,2023
SESF120603,150,7/17/23,2023
SESF120496,150,7/18/23,2023
SESF120505,150,7/19/23,2023
SESF120495,150,7/20/23,2023
SESF120461,150,7/21/23,2023
SESF120499,150,7/22/23,2023
SESF120493,150,7/23/23,2023
SESF120506,150,7/24/23,2023
SESF120521,150,7/25/23,2023
SESF120501,150,7/26/23,2023
SESF120508,150,7/27/23,2023
SESF120485,150,7/28/23,2023
SESF120494,150,7/29/23,2023
SESF120498,150,7/30/23,2023
SESF120488,150,7/31/23,2023
SESF120509,150,8/1/23,2023
SESF120503,150,8/2/23,2023
SESF120523,150,8/3/23,2023
SESF120502,150,8/4/23,2023
SESF120510,150,8/5/23,2023
SESF120515,150,8/6/23,2023
SESF120516,150,8/7/23,2023
SESF120467,150,8/8/23,2023
SESF120500,150,8/9/23,2023
SESF120504,150,8/10/23,2023
SESF120517,150,8/11/23,2023
SESF120514,150,8/12/23,2023
SESF120513,150,8/13/23,2023
SESF120511,150,8/14/23,2023
SESF120522,150,8/15/23,2023
SESF120497,150,8/16/23,2023
SESF120460,150,8/17/23,2023
SESF120457,150,8/18/23,2023
SESF120518,150,8/19/23,2023
SESF500896,150,8/20/23,2023
SESF120520,150,8/21/23,2023
SESF120475,150,8/22/23,2023
SESF120455,150,8/23/23,2023
SESF120484,150,8/24/23,2023
SESF120472,150,8/25/23,2023
SESF120473,150,8/26/23,2023
SESF120464,150,8/27/23,2023
SESF120476,150,8/28/23,2023
SESF120474,150,8/29/23,2023
SESF120483,150,8/30/23,2023
SESF120466,150,8/31/23,2023
SESF120481,150,9/1/23,2023
SESF120489,150,9/2/23,2023
SESF120482,150,9/3/23,2023
SESF120492,150,9/4/23,2023
SESF120490,150,9/5/23,2023
SESF120486,150,9/6/23,2023
SESF120471,150,9/7/23,2023
SESF120462,150,9/8/23,2023
SESF120479,150,9/9/23,2023
SESF120453,150,9/10/23,2023
SESF120456,150,9/11/23,2023
SESF120470,150,9/12/23,2023
SESF120478,150,9/13/23,2023
SESF120465,150,9/14/23,2023
SESF120458,150,9/15/23,2023
SESF120477,150,9/16/23,2023
SESF120469,150,9/17/23,2023
SESF120519,150,9/18/23,2023
SESF110655,150,9/19/23,2023
SESF120644,150,9/20/23,2023
SESF120645,150,9/21/23,2023
SESF120642,150,9/22/23,2023
SESF120639,150,9/23/23,2023
SESF120646,150,9/24/23,2023
SESF120640,150,9/25/23,2023
SESF120634,150,9/26/23,2023
SESF120627,150,9/27/23,2023
SESF120643,150,9/28/23,2023
SESF120628,150,9/29/23,2023
SESF120622,150,9/30/23,2023
SESF120632,150,10/1/23,2023
SESF120637,150,10/2/23,2023
SESF120620,150,10/3/23,2023
SESF120638,150,10/4/23,2023
SESF120626,150,10/5/23,2023
SESF120630,150,10/6/23,2023
SESF120629,150,10/7/23,2023
SESF120619,150,10/8/23,2023
SESF120635,150,10/9/23,2023
SESF120623,150,10/10/23,2023
SESF120611,150,10/11/23,2023
SESF120612,150,10/12/23,2023
SESF120615,150,10/13/23,2023
SESF120616,150,10/14/23,2023
SESF120667,150,10/15/23,2023
SESF120618,150,10/16/23,2023
SESF120641,150,10/17/23,2023
SESF120666,150,10/18/23,2023
SESF120679,150,10/19/23,2023
SESF120614,150,10/20/23,2023
SESF120631,150,10/21/23,2023
SESF120636,150,10/22/23,2023
SESF120654,150,10/23/23,2023
SESF120653,150,10/24/23,2023
SESF120669,150,10/25/23,2023
SESF120652,150,10/26/23,2023
SESF120613,150,10/27/23,2023
SESF120650,150,10/28/23,2023
SESF120649,150,10/30/23,2023
SESF120651,150,10/31/23,2023
SESF120647,150,11/1/23,2023
SESF120625,150,11/2/23,2023
SESF120660,150,11/3/23,2023
SESF120680,150,11/4/23,2023
SESF120668,150,11/5/23,2023
SESF500915,150,11/6/23,2023
SESF120675,150,11/7/23,2023
SESF120670,150,11/8/23,2023
SESF120655,150,11/9/23,2023
SESF120673,150,11/10/23,2023
SESF120681,150,11/11/23,2023
SESF120682,150,11/12/23,2023
SESF120674,150,11/13/23,2023
SESF120677,150,11/14/23,2023
SESF120671,150,11/15/23,2023
SESF120664,150,11/16/23,2023
SESF120672,150,11/17/23,2023
SESF120658,150,11/18/23,2023
SESF120659,150,11/19/23,2023
SESF120665,150,11/20/23,2023
SESF120678,150,11/21/23,2023
SESF120656,150,11/22/23,2023
SESF120662,150,11/23/23,2023
SESF120624,150,11/24/23,2023
SESF231125,150,11/25/23,2023
SESF120676,150,11/26/23,2023
SESF231127,150,11/27/23,2023
SESF120714,150,11/28/23,2023
SESF120686,150,11/29/23,2023
SESF120696,150,11/30/23,2023
SESF120689,150,12/1/23,2023
SESF120701,150,12/2/23,2023
SESF120693,150,12/3/23,2023
SESF120702,150,12/4/23,2023
SESF120688,150,12/5/23,2023
SESF120692,150,12/6/23,2023
SESF120710,150,12/7/23,2023
SESF120712,150,12/8/23,2023
SESF120737,150,12/9/23,2023
SESF120715,150,12/10/23,2023
SESF120690,150,12/11/23,2023
SESF120698,150,12/12/23,2023
SESF120685,150,12/13/23,2023
SESF120707,150,12/14/23,2023
SESF120699,150,12/15/23,2023
SESF120722,150,12/16/23,2023
SESF120709,150,12/17/23,2023
SESF120717,150,12/18/23,2023
SESF120700,150,12/19/23,2023
SESF120713,150,12/20/23,2023
SESF120727,150,12/21/23,2023
SESF120750,150,12/22/23,2023
SESF231223,150,12/23/23,2023
SESF231224,150,12/24/23,2023
SESF120687,150,12/25/23,2023
SESF120683,150,12/26/23,2023
SESF120831,150,12/27/23,2023
SESF122823,150,12/28/23,2023
SESF231229,150,12/29/23,2023
SESF120771,150,12/30/23,2023
SESF120769,150,12/31/23,2023
SESF240101,150,1/1/24,2024
SESF120749,150,1/2/24,2024
SESF120731,150,1/3/24,2024
SESF120827,150,1/4/24,2024
SESF120814,150,1/5/24,2024
SESF120734,150,1/6/24,2024
SESF120773,150,1/7/24,2024
SESF120703,150,1/8/24,2024
SESF120820,150,1/9/24,2024
SESF120783,150,1/10/24,2024
SESF120839,150,1/11/24,2024
SESF120808,150,1/12/24,2024
SESF120816,150,1/13/24,2024
SESF120780,150,1/14/24,2024
SESF120896,150,1/15/24,2024
SESF120863,150,1/16/24,2024
SESF120748,150,1/17/24,2024
SESF120765,150,1/18/24,2024
SESF120761,150,1/19/24,2024
SESF120893,150,1/20/24,2024
SESF120767,150,1/21/24,2024
SESF120763,150,1/22/24,2024
SESF120752,150,1/23/24,2024
SESF120851,150,1/24/24,2024
SESF120772,150,1/25/24,2024
SESF120902,150,1/26/24,2024
SESF120728,150,1/27/24,2024
SESF120858,150,1/28/24,2024
SESF120841,150,1/29/24,2024
SESF120819,150,1/30/24,2024
SESF120813,150,1/31/24,2024
SESF120684,150,2/1/24,2024
SESF120824,150,2/2/24,2024
SESF120857,150,2/3/24,2024
SESF120887,150,2/4/24,2024
SESF120790,150,2/5/24,2024
SESF120833,150,2/6/24,2024
SESF120865,150,2/7/24,2024
SESF120828,150,2/8/24,2024
SESF120793,150,2/9/24,2024
SESF120795,150,2/10/24,2024
SESF120770,150,2/11/24,2024
SESF120777,150,2/12/24,2024
SESF120892,150,2/13/24,2024
SESF120805,150,2/14/24,2024
SESF120782,150,2/15/24,2024
SESF120803,150,2/16/24,2024
SESF120751,150,2/17/24,2024
SESF120754,150,2/18/24,2024
SESF120889,150,2/19/24,2024
SESF120719,150,2/20/24,2024
SESF120733,150,2/21/24,2024
230-230622,151,6/22/23,2023
230-230625,151,6/25/23,2023
230-230627,151,6/27/23,2023
230-230629,151,6/29/23,2023
230-230703,151,7/3/23,2023
230-230704,151,7/4/23,2023
230-230706,151,7/6/23,2023
230-230710,151,7/10/23,2023
230-230712,151,7/12/23,2023
230-230713,151,7/13/23,2023
230-230717,151,7/17/23,2023
230-230829,151,8/29/23,2023
230-230911,151,9/11/23,2023
230-230918,151,9/18/23,2023
230-230919,151,9/19/23,2023
230-230922,151,9/22/23,2023
230-230927,151,9/27/23,2023
230-230929,151,9/29/23,2023
230-231003,151,10/3/23,2023
230-231004,151,10/4/23,2023
230-231006,151,10/6/23,2023
230-231009,151,10/9/23,2023
230-231012,151,10/12/23,2023
230-231015,151,10/15/23,2023
230-231018,151,10/18/23,2023
230-231019,151,10/19/23,2023
230-231023,151,10/23/23,2023
230-231025,151,10/25/23,2023
230-231026,151,10/26/23,2023
230-231029,151,10/29/23,2023
230-231031,151,10/31/23,2023
230-231102,151,11/2/23,2023
230-231105,151,11/5/23,2023
230-231107,151,11/7/23,2023
230-231112,151,11/12/23,2023
230-231114,151,11/14/23,2023
230-231116,151,11/16/23,2023
230-231119,151,11/19/23,2023
230-231126,151,11/26/23,2023
230-231128,151,11/28/23,2023
230-231130,151,11/30/23,2023
230-231203,151,12/3/23,2023
230-231205,151,12/5/23,2023
230-231207,151,12/7/23,2023
230-231210,151,12/10/23,2023
230-231212,151,12/12/23,2023
230-231217,151,12/17/23,2023
230-231226,151,12/26/23,2023
230-240102,151,1/2/24,2024
230-240104,151,1/4/24,2024
230-240107,151,1/7/24,2024
230-240109,151,1/9/24,2024
230-240111,151,1/11/24,2024
230-240116,151,1/16/24,2024
230-240118,151,1/18/24,2024
230-240121,151,1/21/24,2024
230-240123,151,1/23/24,2024
230-240125,151,1/25/24,2024
230-240128,151,1/28/24,2024
230-240130,151,1/30/24,2024
230-240201,151,2/1/24,2024
230-240204,151,2/4/24,2024
230-240206,151,2/6/24,2024
230-240208,151,2/8/24,2024
230-240211,151,2/11/24,2024
230-240213,151,2/13/24,2024
230-240221,151,2/21/24,2024
126-221027,152,10/27/22,2022
126-221030,152,10/30/22,2022
126-221101,152,11/1/22,2022
126-221103,152,11/3/22,2022
126-221106,152,11/6/22,2022
126-221110,152,11/10/22,2022
126-221113,152,11/13/22,2022
126-221115,152,11/15/22,2022
126-221117,152,11/17/22,2022
126-221120,152,11/20/22,2022
126-221127,152,11/27/22,2022
126-221129,152,11/29/22,2022
126-221201,152,12/1/22,2022
126-221204,152,12/4/22,2022
126-221206,152,12/6/22,2022
126-221208,152,12/8/22,2022
126-221211,152,12/11/22,2022
126-221213,152,12/13/22,2022
126-221215,152,12/15/22,2022
126-221218,152,12/18/22,2022
126-230102,152,1/2/23,2023
126-230103,152,1/3/23,2023
126-230105,152,1/5/23,2023
126-230108,152,1/8/23,2023
126-230110,152,1/10/23,2023
126-230112,152,1/12/23,2023
126-230115,152,1/15/23,2023
126-230117,152,1/17/23,2023
126-230119,152,1/19/23,2023
126-230122,152,1/22/23,2023
126-230124,152,1/24/23,2023
126-230127,152,1/27/23,2023
126-230129,152,1/29/23,2023
126-230131,152,1/31/23,2023
126-230202,152,2/2/23,2023
126-230205,152,2/5/23,2023
126-230207,152,2/7/23,2023
126-230209,152,2/9/23,2023
126-230211,152,2/11/23,2023
126-230214,152,2/14/23,2023
126-230216,152,2/16/23,2023
126-230219,152,2/19/23,2023
126-230221,152,2/21/23,2023
126-230223,152,2/23/23,2023
126-230226,152,2/26/23,2023
126-230302,152,3/2/23,2023
126-230305,152,3/5/23,2023
126-230307,152,3/7/23,2023
126-230309,152,3/9/23,2023
126-230312,152,3/12/23,2023
126-230314,152,3/14/23,2023
126-230316,152,3/16/23,2023
126-230319,152,3/19/23,2023
126-230323,152,3/23/23,2023
126-230326,152,3/26/23,2023
126-230328,152,3/28/23,2023
126-230330,152,3/30/23,2023
126-230402,152,4/2/23,2023
126-230404,152,4/4/23,2023
126-230406,152,4/6/23,2023
126-230409,152,4/9/23,2023
126-230411,152,4/11/23,2023
126-230413,152,4/13/23,2023
126-230416,152,4/16/23,2023
126-230425,152,4/25/23,2023
126-230427,152,4/27/23,2023
126-230430,152,4/30/23,2023
126-230502,152,5/2/23,2023
126-230504,152,5/4/23,2023
126-230507,152,5/7/23,2023
126-230509,152,5/9/23,2023
126-230511,152,5/11/23,2023
126-340516,152,5/16/23,2023
126-230518,152,5/18/23,2023
126-230521,152,5/21/23,2023
126-230523,152,5/23/23,2023
126-230525,152,5/25/23,2023
126-230528,152,5/28/23,2023
126-230530,152,5/30/23,2023
126-230601,152,6/1/23,2023
126-230604,152,6/4/23,2023
126-230606,152,6/6/23,2023
126-230609,152,6/9/23,2023
126-230611,152,6/11/23,2023
126-230613,152,6/13/23,2023
126-230615,152,6/15/23,2023
126-230618,152,6/18/23,2023
126-230620,152,6/20/23,2023
126-230629,152,6/29/23,2023
126-230704,152,7/4/23,2023
126-230706,152,7/6/23,2023
126-230713,152,7/13/23,2023
126-230716,152,7/16/23,2023
126-230718,152,7/18/23,2023
126-230721,152,7/21/23,2023
126-230723,152,7/23/23,2023
126-230725,152,7/25/23,2023
126-230727,152,7/27/23,2023
126-230730,152,7/30/23,2023
126-230801,152,8/1/23,2023
126-230803,152,8/3/23,2023
126-230806,152,8/6/23,2023
126-230808,152,8/8/23,2023
126-230810,152,8/10/23,2023
126-230813,152,8/13/23,2023
126-230815,152,8/15/23,2023
126-230817,152,8/17/23,2023
126-230820,152,8/20/23,2023
126-230822,152,8/22/23,2023
126-230824,152,8/24/23,2023
126-230827,152,8/27/23,2023
126-230901,152,9/1/23,2023
126-230904,152,9/4/23,2023
126-230905,152,9/5/23,2023
126-230907,152,9/7/23,2023
126-230910,152,9/10/23,2023
126-230912,152,9/12/23,2023
126-230914,152,9/14/23,2023
126-230917,152,9/17/23,2023
126-230919,152,9/19/23,2023
126-230921,152,9/21/23,2023
126-230928,152,9/28/23,2023
126-231001,152,10/1/23,2023
126-231003,152,10/3/23,2023
126-231005,152,10/5/23,2023
126-231008,152,10/8/23,2023
126-231010,152,10/10/23,2023
126-231012,152,10/12/23,2023
126-231015,152,10/15/23,2023
126-231017,152,10/17/23,2023
126-231019,152,10/19/23,2023
126-231022,152,10/22/23,2023
126-231024,152,10/24/23,2023
126-231026,152,10/26/23,2023
126-231029,152,10/29/23,2023
126-231102,152,11/2/23,2023
126-231105,152,11/5/23,2023
126-231107,152,11/7/23,2023
126-231109,152,11/9/23,2023
126-231112,152,11/12/23,2023
126-231114,152,11/14/23,2023
126-231117,152,11/17/23,2023
126-231119,152,11/19/23,2023
126-231126,152,11/26/23,2023
126-231128,152,11/28/23,2023
126-231130,152,11/30/23,2023
126-231203,152,12/3/23,2023
126-231205,152,12/5/23,2023
126-231208,152,12/8/23,2023
126-231210,152,12/10/23,2023
126-231212,152,12/12/23,2023
126-231214,152,12/14/23,2023
126-231217,152,12/17/23,2023
126-231219,152,12/19/23,2023
126-231226,152,12/26/23,2023
126-240102,152,1/2/24,2024
126-240105,152,1/5/24,2024
126-240116,152,1/16/24,2024
126-240118,152,1/18/24,2024
126-240121,152,1/21/24,2024
126-240123,152,1/23/24,2024
126-240125,152,1/25/24,2024
126-240128,152,1/28/24,2024
126-240130,152,1/30/24,2024
126-240201,152,2/1/24,2024
126-240204,152,2/4/24,2024
126-240208,152,2/8/24,2024
126-240211,152,2/11/24,2024
126-240215,152,2/15/24,2024
126-240218,152,2/18/24,2024
126-240220,152,2/20/24,2024
252-230807,153,8/7/23,2023
252-230809,153,8/9/23,2023
252-230811,153,8/11/23,2023
252-230814,153,8/14/23,2023
252-230818,153,8/18/23,2023
252-230821,153,8/21/23,2023
252-230823,153,8/23/23,2023
252-230825,153,8/25/23,2023
252-230828,153,8/28/23,2023
252-230901,153,9/1/23,2023
252-230904,153,9/4/23,2023
252-230906,153,9/6/23,2023
252-230908,153,9/8/23,2023
252-230911,153,9/11/23,2023
252-230913,153,9/13/23,2023
252-230915,153,9/15/23,2023
252-230918,153,9/18/23,2023
252-230920,153,9/20/23,2023
252-230922,153,9/22/23,2023
252-230925,153,9/25/23,2023
252-230929,153,9/29/23,2023
252-231002,153,10/2/23,2023
252-231004,153,10/4/23,2023
252-231006,153,10/6/23,2023
252-231009,153,10/9/23,2023
252-231011,153,10/11/23,2023
252-231013,153,10/13/23,2023
252-231016,153,10/16/23,2023
252-231018,153,10/18/23,2023
252-231020,153,10/20/23,2023
252-231023,153,10/23/23,2023
252-231025,153,10/25/23,2023
252-231027,153,10/27/23,2023
252-231030,153,10/30/23,2023
252-231101,153,11/1/23,2023
252-231103,153,11/3/23,2023
252-231106,153,11/6/23,2023
252-231108,153,11/8/23,2023
252-231110,153,11/10/23,2023
252-231113,153,11/13/23,2023
252-231115,153,11/15/23,2023
252-231117,153,11/17/23,2023
252-231120,153,11/20/23,2023
252-231122,153,11/22/23,2023
252-231127,153,11/27/23,2023
252-231129,153,11/29/23,2023
252-231201,153,12/1/23,2023
252-231204,153,12/4/23,2023
252-231206,153,12/6/23,2023
252-231208,153,12/8/23,2023
252-231211,153,12/11/23,2023
252-231213,153,12/13/23,2023
252-231215,153,12/15/23,2023
252-231220,153,12/20/23,2023
252-231222,153,12/22/23,2023
252-231227,153,12/27/23,2023
252-231229,153,12/29/23,2023
252-240101,153,1/1/24,2024
252-240103,153,1/3/24,2024
252-240105,153,1/5/24,2024
252-240108,153,1/8/24,2024
252-240110,153,1/10/24,2024
252-240112,153,1/12/24,2024
252-240115,153,1/15/24,2024
252-240117,153,1/17/24,2024
252-240119,153,1/19/24,2024
252-240122,153,1/22/24,2024
252-240124,153,1/24/24,2024
252-240126,153,1/26/24,2024
252-240129,153,1/29/24,2024
252-240131,153,1/31/24,2024
252-240202,153,2/2/24,2024
252-240205,153,2/5/24,2024
252-240207,153,2/7/24,2024
252-240209,153,2/9/24,2024
252-240212,153,2/12/24,2024
252-240214,153,2/14/24,2024
252-240216,153,2/16/24,2024
205-230403,154,4/3/23,2023
205-230405,154,4/5/23,2023
205-230406,154,4/6/23,2023
205-230410,154,4/10/23,2023
205-230412,154,4/12/23,2023
205-230414,154,4/14/23,2023
205-230417,154,4/17/23,2023
205-230419,154,4/19/23,2023
205-230421,154,4/21/23,2023
205-230424,154,4/24/23,2023
205-230426,154,4/26/23,2023
205-230428,154,4/28/23,2023
205-230501,154,5/1/23,2023
205-230503,154,5/3/23,2023
205-230505,154,5/5/23,2023
205-230508,154,5/8/23,2023
205-230510,154,5/10/23,2023
205-230512,154,5/12/23,2023
205-230515,154,5/15/23,2023
205-230517,154,5/17/23,2023
205-230519,154,5/19/23,2023
205-230522,154,5/22/23,2023
205-230524,154,5/24/23,2023
205-230526,154,5/26/23,2023
205-230530,154,5/30/23,2023
205-230531,154,5/31/23,2023
205-230602,154,6/2/23,2023
205-230605,154,6/5/23,2023
205-230607,154,6/7/23,2023
205-230609,154,6/9/23,2023
205-230612,154,6/12/23,2023
205-230614,154,6/14/23,2023
205-230616,154,6/16/23,2023
205-230620,154,6/20/23,2023
205-230621,154,6/21/23,2023
205-230623,154,6/23/23,2023
205-230628,154,6/28/23,2023
205-230629,154,6/29/23,2023
205-230630,154,6/30/23,2023
205-230705,154,7/5/23,2023
205-230706,154,7/6/23,2023
205-230707,154,7/7/23,2023
205-230710,154,7/10/23,2023
205-230712,154,7/12/23,2023
205-230714,154,7/14/23,2023
205-230717,154,7/17/23,2023
205-230719,154,7/19/23,2023
205-230721,154,7/21/23,2023
205-230724,154,7/24/23,2023
205-230726,154,7/26/23,2023
205-230728,154,7/28/23,2023
205-230731,154,7/31/23,2023
205-230802,154,8/2/23,2023
205-230804,154,8/4/23,2023
205-230807,154,8/7/23,2023
205-230809,154,8/9/23,2023
205-230811,154,8/11/23,2023
205-230814,154,8/14/23,2023
205-230815,154,8/15/23,2023
205-230818,154,8/18/23,2023
205-230821,154,8/21/23,2023
205-230823,154,8/23/23,2023
205-230825,154,8/25/23,2023
205-230828,154,8/28/23,2023
205-230830,154,8/30/23,2023
205-230901,154,9/1/23,2023
205-230905,154,9/5/23,2023
205-230906,154,9/6/23,2023
205-230908,154,9/8/23,2023
205-230911,154,9/11/23,2023
205-230913,154,9/13/23,2023
205-230915,154,9/15/23,2023
205-230917,154,9/17/23,2023
205-230920,154,9/20/23,2023
205-230922,154,9/22/23,2023
205-230925,154,9/25/23,2023
205-230927,154,9/27/23,2023
205-230929,154,9/29/23,2023
205-231002,154,10/2/23,2023
205-231004,154,10/4/23,2023
205-231006,154,10/6/23,2023
205-231009,154,10/9/23,2023
205-231011,154,10/11/23,2023
205-231013,154,10/13/23,2023
205-231016,154,10/16/23,2023
205-231018,154,10/18/23,2023
205-231020,154,10/20/23,2023
205-231023,154,10/23/23,2023
205-231026,154,10/26/23,2023
205-231027,154,10/27/23,2023
205-231030,154,10/30/23,2023
205-231102,154,11/2/23,2023
205-231103,154,11/3/23,2023
205-231106,154,11/6/23,2023
205-231108,154,11/8/23,2023
205-231109,154,11/9/23,2023
205-231113,154,11/13/23,2023
205-231115,154,11/15/23,2023
205-231117,154,11/17/23,2023
205-231120,154,11/20/23,2023
205-231122,154,11/22/23,2023
205-231124,154,11/24/23,2023
205-231127,154,11/27/23,2023
205-231129,154,11/29/23,2023
205-231201,154,12/1/23,2023
205-231204,154,12/4/23,2023
205-231206,154,12/6/23,2023
205-231208,154,12/8/23,2023
205-231211,154,12/11/23,2023
205-231213,154,12/13/23,2023
205-231215,154,12/15/23,2023
205-231218,154,12/18/23,2023
205-231220,154,12/20/23,2023
205-231222,154,12/22/23,2023
205-231227,154,12/27/23,2023
205-231228,154,12/28/23,2023
205-231229,154,12/29/23,2023
205-240102,154,1/2/24,2024
205-240103,154,1/3/24,2024
205-240105,154,1/5/24,2024
205-240108,154,1/8/24,2024
205-240110,154,1/10/24,2024
205-240111,154,1/11/24,2024
205-240115,154,1/15/24,2024
205-240117,154,1/17/24,2024
205-240119,154,1/19/24,2024
205-240122,154,1/22/24,2024
205-240123,154,1/23/24,2024
205-240126,154,1/26/24,2024
205-240129,154,1/29/24,2024
205-240131,154,1/31/24,2024
205-240202,154,2/2/24,2024
205-240205,154,2/5/24,2024
205-240207,154,2/7/24,2024
205-240209,154,2/9/24,2024
205-240212,154,2/12/24,2024
205-240214,154,2/14/24,2024
205-240216,154,2/16/24,2024
205-240219,154,2/19/24,2024
205-240221,154,2/21/24,2024
257-231027,155,10/27/23,2023
257-231030,155,10/30/23,2023
257-231101,155,11/1/23,2023
257-231103,155,11/3/23,2023
257-231106,155,11/6/23,2023
257-231108,155,11/8/23,2023
257-231109,155,11/9/23,2023
257-231113,155,11/13/23,2023
257-231115,155,11/15/23,2023
257-231117,155,11/17/23,2023
257-231120,155,11/20/23,2023
257-231122,155,11/22/23,2023
257-231127,155,11/27/23,2023
257-231129,155,11/29/23,2023
257-231203,155,12/3/23,2023
257-231205,155,12/5/23,2023
257-231207,155,12/7/23,2023
257-231210,155,12/10/23,2023
257-231212,155,12/12/23,2023
257-231214,155,12/14/23,2023
257-231217,155,12/17/23,2023
257-231219,155,12/19/23,2023
257-231221,155,12/21/23,2023
257-231226,155,12/26/23,2023
257-231228,155,12/28/23,2023
257-240102,155,1/2/24,2024
257-240105,155,1/5/24,2024
257-240108,155,1/8/24,2024
257-240110,155,1/10/24,2024
257-240112,155,1/12/24,2024
257-240117,155,1/17/24,2024
257-240119,155,1/19/24,2024
257-240124,155,1/24/24,2024
257-240126,155,1/26/24,2024
257-240129,155,1/29/24,2024
257-240131,155,1/31/24,2024
257-240202,155,2/2/24,2024
257-240205,155,2/5/24,2024
257-240207,155,2/7/24,2024
257-240209,155,2/9/24,2024
257-240212,155,2/12/24,2024
257-240214,155,2/14/24,2024
257-240216,155,2/16/24,2024
257-240221,155,2/21/24,2024
S500018,156,11/30/20,2020
S500001,156,12/1/20,2020
S500027,156,12/2/20,2020
S500023,156,12/3/20,2020
S500003,156,12/4/20,2020
S500013,156,12/5/20,2020
S500028,156,12/6/20,2020
S500011,156,12/7/20,2020
S500025,156,12/8/20,2020
S500012,156,12/9/20,2020
S500005 Re-run,156,12/10/20,2020
S500030,156,12/11/20,2020
S500006 Re-Run,156,12/12/20,2020
S500004,156,12/13/20,2020
S500008,156,12/14/20,2020
S500019,156,12/15/20,2020
S500010-20201216,156,12/16/20,2020
S500002,156,12/17/20,2020
S500010,156,12/18/20,2020
S500015,156,12/19/20,2020
S500022,156,12/20/20,2020
S500020,156,12/21/20,2020
S500021,156,12/22/20,2020
S500029,156,12/23/20,2020
S500016,156,12/24/20,2020
S500009,156,12/25/20,2020
S500017,156,12/26/20,2020
S500014,156,12/27/20,2020
S500026,156,12/28/20,2020
S201229,156,12/29/20,2020
S201230,156,12/30/20,2020
S201231,156,12/31/20,2020
S210101,156,1/1/21,2021
S210102,156,1/2/21,2021
S20210104,156,1/4/21,2021
S20210105,156,1/5/21,2021
S20210106,156,1/6/21,2021
S20210107,156,1/7/21,2021
S20210108,156,1/8/21,2021
S210109,156,1/9/21,2021
S210111,156,1/11/21,2021
S210112,156,1/12/21,2021
S210113,156,1/13/21,2021
S210114,156,1/14/21,2021
S210115,156,1/15/21,2021
S210116,156,1/16/21,2021
S210119,156,1/19/21,2021
S210120,156,1/20/21,2021
S210121,156,1/21/21,2021
S210122,156,1/22/21,2021
S210123,156,1/23/21,2021
S012421,156,1/24/21,2021
S210125,156,1/25/21,2021
S210126,156,1/26/21,2021
S210127,156,1/27/21,2021
S210128,156,1/28/21,2021
S210129,156,1/29/21,2021
S500186,156,1/30/21,2021
S500183,156,1/31/21,2021
S500189,156,2/1/21,2021
S500190,156,2/2/21,2021
S500170,156,2/3/21,2021
S500191,156,2/4/21,2021
S500176,156,2/5/21,2021
S500159,156,2/6/21,2021
S500174,156,2/7/21,2021
S500178,156,2/8/21,2021
S500182,156,2/9/21,2021
S500188,156,2/10/21,2021
S500149,156,2/11/21,2021
S500161,156,2/12/21,2021
S500141,156,2/13/21,2021
S500181,156,2/14/21,2021
S500180,156,2/15/21,2021
S500187,156,2/16/21,2021
S500137,156,2/17/21,2021
S500151,156,2/18/21,2021
S500143,156,2/19/21,2021
S500175,156,2/20/21,2021
S500144,156,2/21/21,2021
S500163,156,2/22/21,2021
S500162,156,2/23/21,2021
S500165,156,2/24/21,2021
S500135,156,2/25/21,2021
S500168,156,2/26/21,2021
S500155,156,2/27/21,2021
S500134,156,2/28/21,2021
S500153,156,3/1/21,2021
S500139,156,3/2/21,2021
S500166,156,3/3/21,2021
S500146,156,3/4/21,2021
S500160,156,3/5/21,2021
S500150,156,3/6/21,2021
S500177,156,3/7/21,2021
S500145,156,3/8/21,2021
